subj_mean,name,psnr,psnr_sal,subj_std
5.5814,i07_07_1.bmp,33.397342681884766,33.354652404785156,0.10048
5.19048,i07_07_2.bmp,30.319202423095703,30.315744400024414,0.11964
4.31818,i07_07_3.bmp,27.069557189941406,26.998790740966797,0.10774
3.6222199999999996,i07_07_4.bmp,23.712265014648438,23.735780715942383,0.11487
2.83721,i07_07_5.bmp,21.45549774169922,21.389667510986328,0.1188
5.86364,i07_08_1.bmp,39.24794006347656,38.409202575683594,0.10364
5.53333,i07_08_2.bmp,34.372440338134766,33.61565017700195,0.15277
4.5814,i07_08_3.bmp,30.04897117614746,29.34389877319336,0.12413
3.42222,i07_08_4.bmp,26.233346939086914,25.64733123779297,0.13251
2.63636,i07_08_5.bmp,22.65627098083496,22.372419357299805,0.12761
6.422219999999999,i07_09_1.bmp,37.03685760498047,35.976295471191406,0.08559
6.02222,i07_09_2.bmp,34.79432678222656,33.683448791503906,0.12761
5.22727,i07_09_3.bmp,31.44957733154297,30.330259323120117,0.14568
3.97674,i07_09_4.bmp,27.587093353271484,26.676288604736328,0.13199
2.46667,i07_09_5.bmp,22.660568237304688,22.182987213134766,0.10651
6.13333,i07_10_1.bmp,36.21957778930664,35.17241668701172,0.10232
5.88636,i07_10_2.bmp,33.806880950927734,32.79426956176758,0.1651
5.04545,i07_10_3.bmp,30.386173248291016,29.54218864440918,0.15487
3.70455,i07_10_4.bmp,26.1163330078125,25.535707473754883,0.10141
2.22727,i07_10_5.bmp,22.85609245300293,22.45377540588379,0.09414
5.48837,i07_11_1.bmp,33.018775939941406,32.00616455078125,0.10094
4.5111099999999995,i07_11_2.bmp,29.96487808227539,29.179912567138672,0.12027
3.4318199999999996,i07_11_3.bmp,27.08877182006836,26.33856964111328,0.09749
2.4222200000000003,i07_11_4.bmp,24.03769302368164,23.457231521606445,0.08742
0.9772700000000001,i07_11_5.bmp,20.931873321533203,20.339773178100586,0.11106
5.34091,i07_12_1.bmp,32.871795654296875,32.51431655883789,0.10409
4.72727,i07_12_2.bmp,30.71056365966797,29.913122177124023,0.16371
3.5333300000000003,i07_12_3.bmp,27.020435333251953,25.968772888183594,0.13002
2.86364,i07_12_4.bmp,23.749530792236328,22.784202575683594,0.10704
2.51111,i07_12_5.bmp,21.002620697021484,20.086658477783203,0.09421
4.5814,i07_13_1.bmp,34.41035842895508,34.001625061035156,0.10243
4.06818,i07_13_2.bmp,29.93056869506836,29.362289428710938,0.11964
3.37209,i07_13_3.bmp,27.132661819458008,26.97437286376953,0.08742
2.72727,i07_13_4.bmp,24.04839515686035,23.759048461914062,0.07371
2.51111,i07_13_5.bmp,21.23914909362793,21.04084014892578,0.08108
5.79545,i07_14_1.bmp,32.93497848510742,31.048934936523438,0.10714
6.15909,i07_14_2.bmp,31.8439884185791,29.83469009399414,0.12686
5.70455,i07_14_3.bmp,28.56266975402832,26.96958351135254,0.14354
5.22222,i07_14_4.bmp,26.53752899169922,25.201400756835938,0.12686
4.20455,i07_14_5.bmp,25.05135726928711,23.767837524414062,0.13292
3.63636,i07_15_1.bmp,27.006420135498047,25.585908889770508,0.12686
3.2888900000000003,i07_15_2.bmp,25.836593627929688,23.94742202758789,0.13671
3.04545,i07_15_3.bmp,25.16370964050293,22.574337005615234,0.18492
3.34091,i07_15_4.bmp,24.615781784057617,21.592548370361328,0.15731
3.65116,i07_15_5.bmp,24.571731567382812,21.429014205932617,0.1699
6.20455,i07_16_1.bmp,32.577205657958984,32.57890319824219,0.15733
6.34884,i07_16_2.bmp,28.138025283813477,28.143251419067383,0.14222
5.933330000000001,i07_16_3.bmp,22.180177688598633,22.18907356262207,0.11805
5.35556,i07_16_4.bmp,18.60492706298828,18.61722183227539,0.13481
4.81818,i07_16_5.bmp,16.35493278503418,16.383554458618164,0.17542
5.54545,i07_17_1.bmp,35.08050537109375,34.4622688293457,0.13358
6.4,i07_17_2.bmp,29.45916175842285,28.96817970275879,0.1222
4.40476,i07_17_3.bmp,27.141447067260742,26.534637451171875,0.19219
6.72727,i07_17_4.bmp,23.143461227416992,22.773841857910156,0.12168
3.34091,i07_17_5.bmp,21.122886657714844,20.530841827392578,0.2092
5.38636,i07_18_1.bmp,33.25603103637695,32.34031295776367,0.14709
4.95455,i07_18_2.bmp,30.030344009399414,29.116838455200195,0.10273
4.3777800000000004,i07_18_3.bmp,26.99848175048828,26.083585739135742,0.13234
3.86364,i07_18_4.bmp,24.007165908813477,23.060503005981445,0.11456
3.63636,i07_18_5.bmp,21.012765884399414,20.33734893798828,0.11405
5.86667,i07_19_1.bmp,32.989383697509766,32.9204216003418,0.17035
5.44444,i07_19_2.bmp,30.011598587036133,29.986175537109375,0.12413
4.8,i07_19_3.bmp,26.979907989501953,26.977428436279297,0.13898
4.11364,i07_19_4.bmp,23.98733139038086,23.983734130859375,0.1159
3.70455,i07_19_5.bmp,21.000083923339844,21.009016036987305,0.10273
5.75,i07_20_1.bmp,33.02592468261719,32.02919006347656,0.08849
5.422219999999999,i07_20_2.bmp,30.060644149780273,28.97150230407715,0.1072
4.4186,i07_20_3.bmp,26.99163818359375,25.99350357055664,0.13513
3.6222199999999996,i07_20_4.bmp,24.085216522216797,23.08548927307129,0.10521
2.93023,i07_20_5.bmp,20.979249954223633,20.284221649169922,0.11017
5.66667,i07_21_1.bmp,32.91563415527344,32.33086395263672,0.07639
4.95455,i07_21_2.bmp,30.0333309173584,29.518238067626953,0.1663
4.11111,i07_21_3.bmp,26.967866897583008,26.564739227294922,0.13619
3.38636,i07_21_4.bmp,24.00446128845215,23.666608810424805,0.10987
2.32558,i07_21_5.bmp,20.925384521484375,20.6671142578125,0.09213
5.933330000000001,i07_22_1.bmp,33.064701080322266,32.3264274597168,0.09139
5.232559999999999,i07_22_2.bmp,30.037622451782227,29.489953994750977,0.15524
4.65116,i07_22_3.bmp,26.998950958251953,26.513256072998047,0.11315
4.14286,i07_22_4.bmp,24.161226272583008,23.560941696166992,0.08629
2.65909,i07_22_5.bmp,20.95254135131836,20.705320358276367,0.05399
6.02222,i07_23_1.bmp,32.96158981323242,31.79918670654297,0.13989
5.7333300000000005,i07_23_2.bmp,27.903806686401367,26.706525802612305,0.15231
5.04444,i07_23_3.bmp,24.826828002929688,23.92363739013672,0.14538
4.2093,i07_23_4.bmp,23.287616729736328,22.448108673095703,0.15382
2.6444400000000003,i07_23_5.bmp,21.160953521728516,20.41679573059082,0.12549
5.72093,i07_24_1.bmp,33.00164031982422,31.868709564208984,0.11399
4.933330000000001,i07_24_2.bmp,29.991186141967773,28.927047729492188,0.10043
3.86364,i07_24_3.bmp,26.98322296142578,26.13899040222168,0.13842
2.25,i07_24_4.bmp,24.015518188476562,23.421554565429688,0.09954
0.47618999999999995,i07_24_5.bmp,20.95490264892578,20.48638153076172,0.11644
5.54839,i08_01_1.bmp,33.166099548339844,33.158241271972656,0.0841
4.7096800000000005,i08_01_2.bmp,30.172286987304688,30.163545608520508,0.15697
4.83871,i08_01_3.bmp,27.13527488708496,27.124481201171875,0.13832
4.1,i08_01_4.bmp,24.167139053344727,24.151031494140625,0.17128
3.54839,i08_01_5.bmp,21.207542419433594,21.186532974243164,0.10904
5.59375,i08_02_1.bmp,33.35044860839844,33.34274673461914,0.1193
5.54839,i08_02_2.bmp,30.351959228515625,30.3371524810791,0.16453
5.40625,i08_02_3.bmp,27.30780029296875,27.293100357055664,0.15697
5.22581,i08_02_4.bmp,24.346426010131836,24.328100204467773,0.19695
4.64516,i08_02_5.bmp,21.352649688720703,21.337129592895508,0.13463
4.64516,i08_03_1.bmp,33.20808029174805,33.200660705566406,0.11674
4.2903199999999995,i08_03_2.bmp,30.20895004272461,30.192821502685547,0.14097
3.4666699999999997,i08_03_3.bmp,27.154869079589844,27.14124870300293,0.08152
2.96875,i08_03_4.bmp,24.157400131225586,24.150386810302734,0.09108
2.34375,i08_03_5.bmp,21.191268920898438,21.185035705566406,0.1035
6.06452,i08_04_1.bmp,33.01813507080078,32.949031829833984,0.12191
5.83871,i08_04_2.bmp,30.180437088012695,30.11676597595215,0.1763
5.625,i08_04_3.bmp,27.13833236694336,27.07984161376953,0.20451
5.4375,i08_04_4.bmp,24.134845733642578,24.079683303833008,0.21986
4.96774,i08_04_5.bmp,21.19671058654785,21.14838409423828,0.14616
5.33333,i08_05_1.bmp,33.10444641113281,33.09746551513672,0.18522
5.45161,i08_05_2.bmp,30.11852264404297,30.109134674072266,0.12766
4.71875,i08_05_3.bmp,25.15999984741211,25.145530700683594,0.16346
3.96774,i08_05_4.bmp,20.224082946777344,20.20331382751465,0.1343
3.125,i08_05_5.bmp,15.343660354614258,15.328765869140625,0.1248
4.3871,i08_06_1.bmp,32.212432861328125,32.23480987548828,0.10597
4.09375,i08_06_2.bmp,29.19868278503418,29.191999435424805,0.14192
3.93333,i08_06_3.bmp,25.96731185913086,25.88649559020996,0.18413
3.6129,i08_06_4.bmp,22.979656219482422,22.99889373779297,0.12413
3.06452,i08_06_5.bmp,19.940780639648438,19.943286895751953,0.14192
5.5,i08_07_1.bmp,33.271968841552734,33.26576232910156,0.12014
4.64516,i08_07_2.bmp,30.09109878540039,30.1156005859375,0.19764
4.16667,i08_07_3.bmp,27.1400089263916,27.1365966796875,0.18558
3.45161,i08_07_4.bmp,24.33252716064453,24.249988555908203,0.16387
2.3871,i08_07_5.bmp,21.458311080932617,21.441781997680664,0.1193
5.21875,i08_08_1.bmp,31.79734992980957,31.753511428833008,0.13438
4.59375,i08_08_2.bmp,26.83177947998047,26.829116821289062,0.16378
3.90323,i08_08_3.bmp,22.781484603881836,22.82611656188965,0.13154
2.8709700000000002,i08_08_4.bmp,20.018939971923828,20.133434295654297,0.115
1.96774,i08_08_5.bmp,17.96536636352539,18.10610580444336,0.12693
5.7096800000000005,i08_09_1.bmp,33.63572692871094,33.5469856262207,0.14049
5.875,i08_09_2.bmp,31.280136108398438,31.152557373046875,0.17187
5.03125,i08_09_3.bmp,27.94366455078125,27.792892456054688,0.20131
3.5,i08_09_4.bmp,23.996620178222656,23.89369010925293,0.23997
1.75,i08_09_5.bmp,19.329730987548828,19.417797088623047,0.13975
5.96774,i08_10_1.bmp,33.09300994873047,32.97142791748047,0.18222
5.59375,i08_10_2.bmp,30.259599685668945,30.130807876586914,0.20137
4.6875,i08_10_3.bmp,26.4812068939209,26.35900115966797,0.15219
3.21875,i08_10_4.bmp,22.814926147460938,22.762874603271484,0.12837
1.34375,i08_10_5.bmp,20.386781692504883,20.230846405029297,0.13789
6.0,i08_11_1.bmp,33.02780532836914,32.91816711425781,0.18011
5.25,i08_11_2.bmp,30.098651885986328,29.990825653076172,0.16448
4.566669999999999,i08_11_3.bmp,26.92037582397461,26.732322692871094,0.17116
4.19355,i08_11_4.bmp,24.04336929321289,23.875308990478516,0.13891
2.26667,i08_11_5.bmp,20.96676254272461,20.837501525878906,0.12426
6.19355,i08_12_1.bmp,34.5965461730957,36.025177001953125,0.12413
5.7419400000000005,i08_12_2.bmp,31.131633758544922,32.59320831298828,0.21601
5.5,i08_12_3.bmp,26.665098190307617,27.877323150634766,0.12877
4.8125,i08_12_4.bmp,23.9715576171875,24.680166244506836,0.17116
4.25,i08_12_5.bmp,21.692302703857422,22.24106216430664,0.19484
5.78125,i08_13_1.bmp,33.60723114013672,33.79717254638672,0.23799
3.26667,i08_13_2.bmp,29.487655639648438,29.337440490722656,0.16964
4.3871,i08_13_3.bmp,26.81292724609375,27.64847183227539,0.11483
2.73333,i08_13_4.bmp,24.352691650390625,24.29645538330078,0.20237
2.125,i08_13_5.bmp,21.002042770385742,20.659931182861328,0.12413
5.65625,i08_14_1.bmp,32.963233947753906,32.343238830566406,0.17539
5.4375,i08_14_2.bmp,26.662738800048828,26.315963745117188,0.16304
4.87097,i08_14_3.bmp,23.226720809936523,22.8216552734375,0.16499
4.75,i08_14_4.bmp,22.164203643798828,21.979463577270508,0.21755
4.0,i08_14_5.bmp,19.975021362304688,19.730228424072266,0.19264
3.77419,i08_15_1.bmp,23.20366859436035,21.976974487304688,0.25388
2.93548,i08_15_2.bmp,23.163545608520508,21.67110824584961,0.17497
3.28125,i08_15_3.bmp,23.300247192382812,21.345272064208984,0.20369
3.6875,i08_15_4.bmp,23.468400955200195,21.137113571166992,0.1988
3.5161300000000004,i08_15_5.bmp,25.559879302978516,21.885974884033203,0.15586
6.0625,i08_16_1.bmp,32.567893981933594,32.56791687011719,0.15718
5.75,i08_16_2.bmp,28.358722686767578,28.337547302246094,0.21622
5.87097,i08_16_3.bmp,22.11932373046875,22.1206111907959,0.18222
4.903230000000001,i08_16_4.bmp,18.98552131652832,18.93531036376953,0.23146
4.566669999999999,i08_16_5.bmp,16.194055557250977,16.20638084411621,0.16035
5.40625,i08_17_1.bmp,32.02488708496094,32.19032669067383,0.19823
5.58065,i08_17_2.bmp,27.57512092590332,27.619243621826172,0.15219
4.1875,i08_17_3.bmp,24.009769439697266,24.171674728393555,0.18684
5.06452,i08_17_4.bmp,21.729337692260742,21.700328826904297,0.17918
3.25806,i08_17_5.bmp,18.00887107849121,18.183515548706055,0.21366
4.25,i08_18_1.bmp,33.075111389160156,33.529903411865234,0.18792
3.74194,i08_18_2.bmp,30.009851455688477,30.473739624023438,0.15934
2.9375,i08_18_3.bmp,26.943031311035156,27.399219512939453,0.14403
2.84375,i08_18_4.bmp,24.00374984741211,24.441577911376953,0.17643
2.8709700000000002,i08_18_5.bmp,20.980201721191406,21.36066246032715,0.16001
5.3871,i08_19_1.bmp,32.99137496948242,33.238346099853516,0.28026
4.93548,i08_19_2.bmp,30.014829635620117,30.23758316040039,0.1863
4.6875,i08_19_3.bmp,27.023681640625,27.232295989990234,0.12014
4.03226,i08_19_4.bmp,23.993816375732422,24.211029052734375,0.14278
3.59375,i08_19_5.bmp,20.99592399597168,21.194316864013672,0.13288
5.87097,i08_20_1.bmp,33.00944900512695,32.972164154052734,0.10698
5.96774,i08_20_2.bmp,30.040971755981445,29.976646423339844,0.19216
5.2666699999999995,i08_20_3.bmp,27.015827178955078,26.91814613342285,0.16752
4.625,i08_20_4.bmp,23.91582489013672,23.803205490112305,0.13278
3.8125,i08_20_5.bmp,21.030847549438477,20.871850967407227,0.1449
5.6875,i08_21_1.bmp,32.996097564697266,32.93209457397461,0.14278
4.93548,i08_21_2.bmp,29.945165634155273,29.86328125,0.17918
4.2903199999999995,i08_21_3.bmp,26.952686309814453,26.861677169799805,0.12851
3.80645,i08_21_4.bmp,24.009931564331055,23.92215919494629,0.10396
2.67742,i08_21_5.bmp,21.046222686767578,20.975744247436523,0.12426
5.6129,i08_22_1.bmp,33.044742584228516,32.990177154541016,0.10588
5.45161,i08_22_2.bmp,30.088485717773438,30.09393882751465,0.17477
4.16129,i08_22_3.bmp,27.065776824951172,27.193592071533203,0.1193
3.0625,i08_22_4.bmp,24.004823684692383,24.246442794799805,0.18863
2.375,i08_22_5.bmp,21.220857620239258,21.585487365722656,0.1164
6.03226,i08_23_1.bmp,33.02869415283203,32.8665771484375,0.138
6.16129,i08_23_2.bmp,28.040847778320312,27.85019874572754,0.17951
5.67742,i08_23_3.bmp,24.9189453125,24.722434997558594,0.17128
5.5,i08_23_4.bmp,23.023258209228516,22.818681716918945,0.13212
5.4375,i08_23_5.bmp,20.90082550048828,20.699729919433594,0.12247
5.93548,i08_24_1.bmp,32.993621826171875,32.8749885559082,0.21166
5.78125,i08_24_2.bmp,30.061080932617188,29.893898010253906,0.18774
5.2903199999999995,i08_24_3.bmp,27.05746841430664,26.883527755737305,0.18611
3.96774,i08_24_4.bmp,24.072778701782227,23.925464630126953,0.18358
2.625,i08_24_5.bmp,21.014854431152344,20.89026641845703,0.1248
5.36364,i09_01_1.bmp,33.07186508178711,33.075965881347656,0.16388
5.0,i09_01_2.bmp,30.072736740112305,30.07134246826172,0.16497
4.54545,i09_01_3.bmp,26.990909576416016,26.993009567260742,0.09882
4.03226,i09_01_4.bmp,24.00377655029297,24.01432228088379,0.12921
3.63636,i09_01_5.bmp,20.99585723876953,21.008689880371094,0.0966
5.87879,i09_02_1.bmp,33.26194763183594,33.26841735839844,0.10337
6.0303,i09_02_2.bmp,30.233736038208008,30.23695182800293,0.16463
5.5625,i09_02_3.bmp,27.183433532714844,27.188461303710938,0.174
4.875,i09_02_4.bmp,24.170093536376953,24.17879867553711,0.15269
4.54545,i09_02_5.bmp,21.16257095336914,21.183143615722656,0.10597
4.60606,i09_03_1.bmp,33.067623138427734,33.06946563720703,0.1219
4.09375,i09_03_2.bmp,30.068748474121094,30.07883071899414,0.11289
3.69697,i09_03_3.bmp,27.027782440185547,27.024490356445312,0.11145
3.25,i09_03_4.bmp,24.011411666870117,24.013225555419922,0.14523
2.87879,i09_03_5.bmp,20.999135971069336,21.015892028808594,0.10825
5.7419400000000005,i09_04_1.bmp,32.84347152709961,32.00416946411133,0.09347
5.59375,i09_04_2.bmp,29.95896339416504,29.11688804626465,0.12042
5.3871,i09_04_3.bmp,26.980728149414062,26.114046096801758,0.10698
4.67742,i09_04_4.bmp,24.02529525756836,23.206668853759766,0.14192
4.27273,i09_04_5.bmp,21.207447052001953,20.471790313720703,0.09555
5.93548,i09_05_1.bmp,33.00246810913086,33.005165100097656,0.1305
5.5,i09_05_2.bmp,30.000404357910156,30.003765106201172,0.13637
4.96875,i09_05_3.bmp,24.999164581298828,25.006372451782227,0.13258
4.09091,i09_05_4.bmp,19.99247932434082,20.011289596557617,0.1209
3.59375,i09_05_5.bmp,15.044975280761719,15.083600044250488,0.12394
5.21875,i09_06_1.bmp,33.01604461669922,32.86298751831055,0.10698
4.3125,i09_06_2.bmp,29.83167266845703,29.63471221923828,0.14479
4.16129,i09_06_3.bmp,26.90077781677246,26.745147705078125,0.13577
3.8125,i09_06_4.bmp,23.868619918823242,23.73367691040039,0.10299
3.34375,i09_06_5.bmp,20.865724563598633,20.708873748779297,0.10305
4.87879,i09_07_1.bmp,33.43317794799805,33.43037414550781,0.10467
4.75,i09_07_2.bmp,30.264738082885742,30.289127349853516,0.17012
4.12903,i09_07_3.bmp,27.65628433227539,27.504377365112305,0.11693
3.66667,i09_07_4.bmp,24.281314849853516,24.174697875976562,0.16284
2.70968,i09_07_5.bmp,21.593585968017578,21.3297119140625,0.13324
5.875,i09_08_1.bmp,37.985557556152344,37.271480560302734,0.12236
5.24242,i09_08_2.bmp,33.060115814208984,32.363197326660156,0.16973
4.34375,i09_08_3.bmp,28.836421966552734,28.117603302001953,0.14233
3.48485,i09_08_4.bmp,25.478416442871094,24.776594161987305,0.15058
2.375,i09_08_5.bmp,22.6468448638916,22.101219177246094,0.1492
6.54545,i09_09_1.bmp,36.348052978515625,35.88592529296875,0.1449
6.09091,i09_09_2.bmp,34.260986328125,33.75274658203125,0.14902
5.15152,i09_09_3.bmp,31.21176528930664,30.56871795654297,0.16798
3.90625,i09_09_4.bmp,27.792221069335938,26.994243621826172,0.1492
2.51515,i09_09_5.bmp,23.161890029907227,22.615259170532227,0.10231
6.0,i09_10_1.bmp,36.04094696044922,35.39226150512695,0.087
5.65625,i09_10_2.bmp,33.58561706542969,32.84214401245117,0.15934
4.90625,i09_10_3.bmp,30.24019432067871,29.4881649017334,0.18011
3.19355,i09_10_4.bmp,26.188514709472656,25.581119537353516,0.11145
2.34375,i09_10_5.bmp,23.35157585144043,22.83382225036621,0.0959
5.90625,i09_11_1.bmp,32.99439239501953,32.37462615966797,0.09488
5.15625,i09_11_2.bmp,30.080341339111328,29.342329025268555,0.19941
3.96875,i09_11_3.bmp,27.093788146972656,26.31960678100586,0.14052
2.40625,i09_11_4.bmp,23.982101440429688,23.325836181640625,0.11254
0.87879,i09_11_5.bmp,21.00343894958496,20.382781982421875,0.09742
6.06061,i09_12_1.bmp,34.13484191894531,34.85733413696289,0.10283
5.90625,i09_12_2.bmp,31.451406478881836,32.1800651550293,0.17109
4.90625,i09_12_3.bmp,26.706050872802734,25.614049911499023,0.16153
2.96875,i09_12_4.bmp,23.918533325195312,22.646780014038086,0.1352
2.84375,i09_12_5.bmp,21.107912063598633,19.86700439453125,0.1035
4.51515,i09_13_1.bmp,32.649932861328125,32.65211486816406,0.0999
3.77419,i09_13_2.bmp,30.045995712280273,29.876930236816406,0.11436
3.33333,i09_13_3.bmp,26.881248474121094,26.524181365966797,0.099
2.81818,i09_13_4.bmp,24.31562614440918,24.01679229736328,0.13324
2.87879,i09_13_5.bmp,20.750274658203125,20.68505859375,0.12461
5.84375,i09_14_1.bmp,32.867958068847656,31.32511329650879,0.11936
5.48485,i09_14_2.bmp,31.028728485107422,29.608251571655273,0.17179
6.28125,i09_14_3.bmp,27.66868782043457,26.54751968383789,0.17732
4.4375,i09_14_4.bmp,26.318714141845703,24.877653121948242,0.14813
3.3125,i09_14_5.bmp,24.43893051147461,23.065933227539062,0.15896
2.90909,i09_15_1.bmp,25.459896087646484,23.650808334350586,0.12837
3.06061,i09_15_2.bmp,24.995868682861328,23.16839027404785,0.16242
3.25,i09_15_3.bmp,24.741172790527344,22.80607032775879,0.16
3.59375,i09_15_4.bmp,24.31830406188965,21.801950454711914,0.13258
5.84848,i09_15_5.bmp,24.8385009765625,21.356891632080078,0.13154
6.06061,i09_16_1.bmp,32.57817077636719,32.578704833984375,0.20156
6.303030000000001,i09_16_2.bmp,28.1375789642334,28.14215850830078,0.18151
5.75,i09_16_3.bmp,22.124439239501953,22.127777099609375,0.15142
5.903230000000001,i09_16_4.bmp,18.60723876953125,18.616947174072266,0.14658
4.66667,i09_16_5.bmp,16.166894912719727,16.180049896240234,0.18449
5.8125,i09_17_1.bmp,34.41981506347656,34.07912063598633,0.13324
6.78788,i09_17_2.bmp,28.580825805664062,28.293781280517578,0.18455
4.78125,i09_17_3.bmp,26.46091079711914,26.112018585205078,0.18059
6.36364,i09_17_4.bmp,22.050769805908203,21.822391510009766,0.11469
3.60606,i09_17_5.bmp,20.443477630615234,20.083709716796875,0.22193
4.81818,i09_18_1.bmp,32.99835968017578,32.551307678222656,0.14174
4.303030000000001,i09_18_2.bmp,30.003009796142578,29.559768676757812,0.17384
4.06452,i09_18_3.bmp,26.99332046508789,26.540225982666016,0.15737
3.3125,i09_18_4.bmp,24.00615692138672,23.575429916381836,0.16408
3.15625,i09_18_5.bmp,20.993228912353516,20.3795166015625,0.15586
5.5,i09_19_1.bmp,33.00772476196289,32.97075271606445,0.166
4.67742,i09_19_2.bmp,30.00581932067871,29.972152709960938,0.13258
4.51613,i09_19_3.bmp,27.021808624267578,26.99648666381836,0.10588
4.0625,i09_19_4.bmp,23.99509048461914,24.000072479248047,0.08976
3.48485,i09_19_5.bmp,20.995513916015625,21.011754989624023,0.12451
5.8125,i09_20_1.bmp,33.030799865722656,32.617698669433594,0.12943
5.66667,i09_20_2.bmp,30.005741119384766,29.396760940551758,0.13577
4.5,i09_20_3.bmp,26.909635543823242,26.202638626098633,0.17495
3.90909,i09_20_4.bmp,23.99152374267578,23.304903030395508,0.13258
2.90909,i09_20_5.bmp,21.016529083251953,20.31804084777832,0.10811
5.27273,i09_21_1.bmp,33.032615661621094,32.71632766723633,0.10811
4.8125,i09_21_2.bmp,30.014022827148438,29.673336029052734,0.14389
4.25,i09_21_3.bmp,26.95380401611328,26.62449836730957,0.12053
3.5,i09_21_4.bmp,23.998310089111328,23.758747100830078,0.10825
2.16129,i09_21_5.bmp,20.989883422851562,20.56494140625,0.08839
5.71875,i09_22_1.bmp,32.955352783203125,32.3856315612793,0.06606
5.78788,i09_22_2.bmp,30.034677505493164,29.51049041748047,0.12682
5.5,i09_22_3.bmp,26.94428253173828,26.439180374145508,0.17543
4.09375,i09_22_4.bmp,23.800559997558594,23.186655044555664,0.125
2.71875,i09_22_5.bmp,20.897445678710938,20.59648323059082,0.11989
6.25,i09_23_1.bmp,32.938289642333984,31.946622848510742,0.14813
6.28125,i09_23_2.bmp,27.866260528564453,26.851179122924805,0.13975
6.0303,i09_23_3.bmp,24.857563018798828,23.671960830688477,0.14138
4.8125,i09_23_4.bmp,22.972633361816406,21.87677001953125,0.1631
2.875,i09_23_5.bmp,20.88449478149414,19.815528869628906,0.12837
5.75,i09_24_1.bmp,32.92852020263672,32.039100646972656,0.10597
5.09375,i09_24_2.bmp,30.006378173828125,28.948593139648438,0.13258
3.75,i09_24_3.bmp,26.99657440185547,26.006441116333008,0.16153
2.0303,i09_24_4.bmp,24.07919692993164,23.289295196533203,0.11693
0.24241999999999997,i09_24_5.bmp,21.033954620361328,20.4935302734375,0.10913
5.71795,i10_01_1.bmp,33.10315704345703,33.10475158691406,0.0746
5.43243,i10_01_2.bmp,30.105255126953125,30.108821868896484,0.1402
4.74359,i10_01_3.bmp,27.030136108398438,27.03717803955078,0.14575
4.53846,i10_01_4.bmp,24.051971435546875,24.04930305480957,0.11304
3.8157900000000002,i10_01_5.bmp,21.033227920532227,21.041460037231445,0.11942
6.05405,i10_02_1.bmp,33.279151916503906,33.278953552246094,0.11683
5.83784,i10_02_2.bmp,30.277606964111328,30.281688690185547,0.14777
5.76923,i10_02_3.bmp,27.179107666015625,27.182390213012695,0.16884
5.52632,i10_02_4.bmp,24.2099552154541,24.20921516418457,0.15997
4.72973,i10_02_5.bmp,21.195205688476562,21.199909210205078,0.13282
5.05405,i10_03_1.bmp,33.10761260986328,33.095062255859375,0.13045
4.36111,i10_03_2.bmp,30.0920467376709,30.094890594482422,0.10774
4.02564,i10_03_3.bmp,27.047672271728516,27.057544708251953,0.11217
3.30769,i10_03_4.bmp,24.032329559326172,24.042551040649414,0.09236
2.92308,i10_03_5.bmp,21.032413482666016,21.037841796875,0.09699
6.076919999999999,i10_04_1.bmp,32.823265075683594,31.841163635253906,0.09854
5.11111,i10_04_2.bmp,30.295284271240234,29.328468322753906,0.14678
5.15789,i10_04_3.bmp,27.370697021484375,26.423494338989258,0.14581
4.76923,i10_04_4.bmp,24.393848419189453,23.446964263916016,0.16019
4.23077,i10_04_5.bmp,21.501981735229492,20.70011329650879,0.15997
6.05128,i10_05_1.bmp,33.03139114379883,33.029808044433594,0.1379
5.7948699999999995,i10_05_2.bmp,30.030261993408203,30.029184341430664,0.13543
5.17949,i10_05_3.bmp,25.035343170166016,25.036998748779297,0.19921
4.3947400000000005,i10_05_4.bmp,20.019821166992188,20.030033111572266,0.16165
3.34211,i10_05_5.bmp,14.981204986572266,15.007210731506348,0.12082
5.15789,i10_06_1.bmp,33.48761749267578,33.406288146972656,0.09324
4.64865,i10_06_2.bmp,30.059778213500977,29.957416534423828,0.12635
4.57895,i10_06_3.bmp,27.05486297607422,26.94057273864746,0.13359
3.84211,i10_06_4.bmp,24.044246673583984,23.941463470458984,0.13741
3.40541,i10_06_5.bmp,21.093433380126953,21.05314064025879,0.1021
5.54054,i10_07_1.bmp,33.23857116699219,33.24494171142578,0.11756
5.02564,i10_07_2.bmp,30.263517379760742,30.267789840698242,0.12441
4.46154,i10_07_3.bmp,27.2873592376709,27.29693603515625,0.08494
4.0,i10_07_4.bmp,24.103744506835938,24.106861114501953,0.11378
3.0526299999999997,i10_07_5.bmp,21.317243576049805,21.18829345703125,0.12892
5.97368,i10_08_1.bmp,38.536624908447266,37.71895217895508,0.09809
5.30769,i10_08_2.bmp,33.65400314331055,32.88294982910156,0.10183
4.35135,i10_08_3.bmp,29.527347564697266,28.78687286376953,0.14116
3.5,i10_08_4.bmp,26.433883666992188,25.652864456176758,0.12217
2.78947,i10_08_5.bmp,23.930280685424805,23.082950592041016,0.08924
5.97436,i10_09_1.bmp,36.254600524902344,35.80644607543945,0.11262
5.69231,i10_09_2.bmp,34.16157913208008,33.63444137573242,0.18307
5.17949,i10_09_3.bmp,30.970733642578125,30.433137893676758,0.12642
3.8157900000000002,i10_09_4.bmp,27.36577606201172,26.730682373046875,0.16165
2.28205,i10_09_5.bmp,23.276935577392578,22.7976131439209,0.12262
