,subj_mean,name,psnr,psnr_sal
737,4.95122,i07_04_4.bmp,23.836322784423828,22.18137550354004
738,4.2093,i07_04_5.bmp,20.986412048339844,19.453142166137695
739,6.04444,i07_05_1.bmp,33.00711441040039,33.02811050415039
740,5.8,i07_05_2.bmp,30.013010025024414,30.03790283203125
741,5.15909,i07_05_3.bmp,25.040863037109375,25.078346252441406
742,4.27907,i07_05_4.bmp,20.070898056030273,20.13864517211914
743,3.31818,i07_05_5.bmp,15.11659049987793,15.221238136291504
744,4.83333,i07_06_1.bmp,32.78165054321289,32.17138671875
745,4.61364,i07_06_2.bmp,29.710628509521484,29.203075408935547
746,4.15909,i07_06_3.bmp,26.704099655151367,26.23415756225586
747,3.75,i07_06_4.bmp,23.61126708984375,23.110607147216797
748,3.31818,i07_06_5.bmp,20.68232536315918,20.319765090942383
749,5.5814,i07_07_1.bmp,33.397342681884766,33.2967529296875
750,5.19048,i07_07_2.bmp,30.319202423095703,30.310842514038086
751,4.31818,i07_07_3.bmp,27.069557189941406,26.87531280517578
752,3.62222,i07_07_4.bmp,23.712265014648438,23.768497467041016
753,2.83721,i07_07_5.bmp,21.45549774169922,21.301328659057617
754,5.86364,i07_08_1.bmp,39.24794006347656,37.40913772583008
755,5.53333,i07_08_2.bmp,34.372440338134766,32.66029739379883
756,4.5814,i07_08_3.bmp,30.04897117614746,28.47979736328125
757,3.42222,i07_08_4.bmp,26.233346939086914,24.88640022277832
758,2.63636,i07_08_5.bmp,22.65627098083496,21.84345054626465
759,6.42222,i07_09_1.bmp,37.03685760498047,34.77406311035156
760,6.02222,i07_09_2.bmp,34.79432678222656,32.38017272949219
761,5.22727,i07_09_3.bmp,31.44957733154297,29.10342025756836
762,3.97674,i07_09_4.bmp,27.587093353271484,25.768142700195312
763,2.46667,i07_09_5.bmp,22.660568237304688,21.407182693481445
764,6.13333,i07_10_1.bmp,36.21957778930664,33.86229705810547
765,5.88636,i07_10_2.bmp,33.806880950927734,31.40511703491211
766,5.04545,i07_10_3.bmp,30.386173248291016,27.983198165893555
767,3.70455,i07_10_4.bmp,26.1163330078125,24.079675674438477
768,2.22727,i07_10_5.bmp,22.85609245300293,21.52402687072754
769,5.48837,i07_11_1.bmp,33.018775939941406,30.567955017089844
770,4.51111,i07_11_2.bmp,29.96487808227539,27.90927505493164
771,3.43182,i07_11_3.bmp,27.08877182006836,25.135499954223633
772,2.42222,i07_11_4.bmp,24.03769302368164,22.35442352294922
773,0.97727,i07_11_5.bmp,20.931873321533203,19.51189422607422
774,5.34091,i07_12_1.bmp,32.871795654296875,32.03508758544922
775,4.72727,i07_12_2.bmp,30.71056365966797,28.664216995239258
776,3.53333,i07_12_3.bmp,27.020435333251953,24.649364471435547
777,2.86364,i07_12_4.bmp,23.749530792236328,21.500205993652344
778,2.51111,i07_12_5.bmp,21.002620697021484,18.44659423828125
779,4.5814,i07_13_1.bmp,34.41035842895508,33.43944549560547
780,4.06818,i07_13_2.bmp,29.93056869506836,28.658756256103516
781,3.37209,i07_13_3.bmp,27.132661819458008,26.74089813232422
782,2.72727,i07_13_4.bmp,24.04839515686035,23.251785278320312
783,2.51111,i07_13_5.bmp,21.23914909362793,20.62742042541504
784,5.79545,i07_14_1.bmp,32.93497848510742,29.152851104736328
785,6.15909,i07_14_2.bmp,31.8439884185791,28.011810302734375
786,5.70455,i07_14_3.bmp,28.56266975402832,25.33715057373047
787,5.22222,i07_14_4.bmp,26.53752899169922,23.70128631591797
788,4.20455,i07_14_5.bmp,25.05135726928711,22.416610717773438
789,3.63636,i07_15_1.bmp,27.006420135498047,24.109651565551758
790,3.28889,i07_15_2.bmp,25.836593627929688,22.184810638427734
791,3.04545,i07_15_3.bmp,25.16370964050293,20.403852462768555
792,3.34091,i07_15_4.bmp,24.615781784057617,19.150009155273438
793,3.65116,i07_15_5.bmp,24.571731567382812,18.411365509033203
794,6.20455,i07_16_1.bmp,32.577205657958984,32.58140182495117
795,6.34884,i07_16_2.bmp,28.138025283813477,28.151260375976562
796,5.93333,i07_16_3.bmp,22.180177688598633,22.202190399169922
797,5.35556,i07_16_4.bmp,18.60492706298828,18.63776397705078
798,4.81818,i07_16_5.bmp,16.35493278503418,16.425678253173828
799,5.54545,i07_17_1.bmp,35.08050537109375,33.70069885253906
800,6.4,i07_17_2.bmp,29.45916175842285,28.321582794189453
801,4.40476,i07_17_3.bmp,27.141447067260742,25.793840408325195
802,6.72727,i07_17_4.bmp,23.143461227416992,22.257980346679688
803,3.34091,i07_17_5.bmp,21.122886657714844,19.789382934570312
804,5.38636,i07_18_1.bmp,33.25603103637695,31.252304077148438
805,4.95455,i07_18_2.bmp,30.030344009399414,28.02227210998535
806,4.37778,i07_18_3.bmp,26.99848175048828,25.022680282592773
807,3.86364,i07_18_4.bmp,24.007165908813477,21.95497703552246
808,3.63636,i07_18_5.bmp,21.012765884399414,19.50865936279297
809,5.86667,i07_19_1.bmp,32.989383697509766,32.81145095825195
810,5.44444,i07_19_2.bmp,30.011598587036133,29.946331024169922
811,4.8,i07_19_3.bmp,26.979907989501953,26.973648071289062
812,4.11364,i07_19_4.bmp,23.98733139038086,23.97817611694336
813,3.70455,i07_19_5.bmp,21.000083923339844,21.024490356445312
814,5.75,i07_20_1.bmp,33.02592468261719,30.7503662109375
815,5.42222,i07_20_2.bmp,30.060644149780273,27.71381187438965
816,4.4186,i07_20_3.bmp,26.99163818359375,24.80472755432129
817,3.62222,i07_20_4.bmp,24.085216522216797,21.954870223999023
818,2.93023,i07_20_5.bmp,20.979249954223633,18.880420684814453
819,5.66667,i07_21_1.bmp,32.91563415527344,31.61941909790039
820,4.95455,i07_21_2.bmp,30.0333309173584,28.925189971923828
821,4.11111,i07_21_3.bmp,26.967866897583008,26.06443214416504
822,3.38636,i07_21_4.bmp,24.00446128845215,23.250423431396484
823,2.32558,i07_21_5.bmp,20.925384521484375,20.296810150146484
824,5.93333,i07_22_1.bmp,33.064701080322266,31.41423797607422
825,5.23256,i07_22_2.bmp,30.037622451782227,28.81105613708496
826,4.65116,i07_22_3.bmp,26.998950958251953,25.926027297973633
827,4.14286,i07_22_4.bmp,24.161226272583008,22.943740844726562
828,2.65909,i07_22_5.bmp,20.95254135131836,20.324459075927734
829,6.02222,i07_23_1.bmp,32.96158981323242,30.532800674438477
830,5.73333,i07_23_2.bmp,27.903806686401367,25.529804229736328
831,5.04444,i07_23_3.bmp,24.826828002929688,22.877845764160156
832,4.2093,i07_23_4.bmp,23.287616729736328,21.542957305908203
833,2.64444,i07_23_5.bmp,21.160953521728516,19.471763610839844
834,5.72093,i07_24_1.bmp,33.00164031982422,30.277076721191406
835,4.93333,i07_24_2.bmp,29.991186141967773,27.49121856689453
836,3.86364,i07_24_3.bmp,26.98322296142578,24.846424102783203
837,2.25,i07_24_4.bmp,24.015518188476562,22.49786376953125
838,0.47619,i07_24_5.bmp,20.95490264892578,19.892620086669922
839,5.54839,i08_01_1.bmp,33.166099548339844,33.14410400390625
840,4.70968,i08_01_2.bmp,30.172286987304688,30.148649215698242
841,4.83871,i08_01_3.bmp,27.13527488708496,27.10763931274414
842,4.1,i08_01_4.bmp,24.167139053344727,24.12691307067871
843,3.54839,i08_01_5.bmp,21.207542419433594,21.154584884643555
844,5.59375,i08_02_1.bmp,33.35044860839844,33.32960510253906
845,5.54839,i08_02_2.bmp,30.351959228515625,30.31315803527832
846,5.40625,i08_02_3.bmp,27.30780029296875,27.270193099975586
847,5.22581,i08_02_4.bmp,24.346426010131836,24.303070068359375
848,4.64516,i08_02_5.bmp,21.352649688720703,21.312503814697266
849,4.64516,i08_03_1.bmp,33.20808029174805,33.18905258178711
850,4.29032,i08_03_2.bmp,30.20895004272461,30.171955108642578
851,3.46667,i08_03_3.bmp,27.154869079589844,27.119083404541016
852,2.96875,i08_03_4.bmp,24.157400131225586,24.140378952026367
853,2.34375,i08_03_5.bmp,21.191268920898438,21.178298950195312
854,6.06452,i08_04_1.bmp,33.01813507080078,32.82852554321289
855,5.83871,i08_04_2.bmp,30.180437088012695,30.0037841796875
856,5.625,i08_04_3.bmp,27.13833236694336,26.974401473999023
857,5.4375,i08_04_4.bmp,24.134845733642578,23.977813720703125
858,4.96774,i08_04_5.bmp,21.19671058654785,21.05398941040039
859,5.33333,i08_05_1.bmp,33.10444641113281,33.08495330810547
860,5.45161,i08_05_2.bmp,30.11852264404297,30.092885971069336
861,4.71875,i08_05_3.bmp,25.15999984741211,25.123302459716797
862,3.96774,i08_05_4.bmp,20.224082946777344,20.176170349121094
863,3.125,i08_05_5.bmp,15.343660354614258,15.311188697814941
864,4.3871,i08_06_1.bmp,32.212432861328125,32.27128601074219
865,4.09375,i08_06_2.bmp,29.19868278503418,29.182340621948242
866,3.93333,i08_06_3.bmp,25.96731185913086,25.758407592773438
867,3.6129,i08_06_4.bmp,22.979656219482422,23.029075622558594
868,3.06452,i08_06_5.bmp,19.940780639648438,19.947284698486328
869,5.5,i08_07_1.bmp,33.271968841552734,33.25482177734375
870,4.64516,i08_07_2.bmp,30.09109878540039,30.155447006225586
871,4.16667,i08_07_3.bmp,27.1400089263916,27.130035400390625
872,3.45161,i08_07_4.bmp,24.33252716064453,24.14750862121582
873,2.3871,i08_07_5.bmp,21.458311080932617,21.417348861694336
874,5.21875,i08_08_1.bmp,31.79734992980957,31.67171859741211
875,4.59375,i08_08_2.bmp,26.83177947998047,26.82398223876953
876,3.90323,i08_08_3.bmp,22.781484603881836,22.921642303466797
877,2.87097,i08_08_4.bmp,20.018939971923828,20.381275177001953
878,1.96774,i08_08_5.bmp,17.96536636352539,18.39110565185547
879,5.70968,i08_09_1.bmp,33.63572692871094,33.41490173339844
880,5.875,i08_09_2.bmp,31.280136108398438,30.98627471923828
881,5.03125,i08_09_3.bmp,27.94366455078125,27.587329864501953
882,3.5,i08_09_4.bmp,23.996620178222656,23.740652084350586
883,1.75,i08_09_5.bmp,19.329730987548828,19.521577835083008
884,5.96774,i08_10_1.bmp,33.09300994873047,32.791561126708984
885,5.59375,i08_10_2.bmp,30.259599685668945,29.880037307739258
886,4.6875,i08_10_3.bmp,26.4812068939209,26.121395111083984
887,3.21875,i08_10_4.bmp,22.814926147460938,22.685327529907227
888,1.34375,i08_10_5.bmp,20.386781692504883,19.96202850341797
889,6.0,i08_11_1.bmp,33.02780532836914,32.73933029174805
890,5.25,i08_11_2.bmp,30.098651885986328,29.81246566772461
891,4.56667,i08_11_3.bmp,26.92037582397461,26.464202880859375
892,4.19355,i08_11_4.bmp,24.04336929321289,23.631153106689453
893,2.26667,i08_11_5.bmp,20.96676254272461,20.657058715820312
894,6.19355,i08_12_1.bmp,34.5965461730957,40.90736770629883
895,5.74194,i08_12_2.bmp,31.131633758544922,37.51153564453125
896,5.5,i08_12_3.bmp,26.665098190307617,31.34981346130371
897,4.8125,i08_12_4.bmp,23.9715576171875,26.01255226135254
898,4.25,i08_12_5.bmp,21.692302703857422,23.365018844604492
899,5.78125,i08_13_1.bmp,33.60723114013672,34.14799118041992
900,3.26667,i08_13_2.bmp,29.487655639648438,29.080848693847656
901,4.3871,i08_13_3.bmp,26.81292724609375,29.649627685546875
902,2.73333,i08_13_4.bmp,24.352691650390625,24.216552734375
903,2.125,i08_13_5.bmp,21.002042770385742,20.30805778503418
904,5.65625,i08_14_1.bmp,32.963233947753906,31.441328048706055
905,5.4375,i08_14_2.bmp,26.662738800048828,25.79895782470703
906,4.87097,i08_14_3.bmp,23.226720809936523,22.296146392822266
907,4.75,i08_14_4.bmp,22.164203643798828,21.71263885498047
908,4.0,i08_14_5.bmp,19.975021362304688,19.42470932006836
909,3.77419,i08_15_1.bmp,23.20366859436035,20.614355087280273
910,2.93548,i08_15_2.bmp,23.163545608520508,19.837993621826172
911,3.28125,i08_15_3.bmp,23.300247192382812,18.962932586669922
912,3.6875,i08_15_4.bmp,23.468400955200195,18.22382926940918
913,3.51613,i08_15_5.bmp,25.559879302978516,17.914093017578125
914,6.0625,i08_16_1.bmp,32.567893981933594,32.567955017089844
915,5.75,i08_16_2.bmp,28.358722686767578,28.302404403686523
916,5.87097,i08_16_3.bmp,22.11932373046875,22.12293815612793
917,4.90323,i08_16_4.bmp,18.98552131652832,18.85375213623047
918,4.56667,i08_16_5.bmp,16.194055557250977,16.229942321777344
919,5.40625,i08_17_1.bmp,32.02488708496094,32.49418640136719
920,5.58065,i08_17_2.bmp,27.57512092590332,27.698461532592773
921,4.1875,i08_17_3.bmp,24.009769439697266,24.474220275878906
922,5.06452,i08_17_4.bmp,21.729337692260742,21.642353057861328
923,3.25806,i08_17_5.bmp,18.00887107849121,18.473661422729492
924,4.25,i08_18_1.bmp,33.075111389160156,34.46700668334961
925,3.74194,i08_18_2.bmp,30.009851455688477,31.39399528503418
926,2.9375,i08_18_3.bmp,26.943031311035156,28.322141647338867
927,2.84375,i08_18_4.bmp,24.00374984741211,25.367202758789062
928,2.87097,i08_18_5.bmp,20.980201721191406,22.21198844909668
929,5.3871,i08_19_1.bmp,32.99137496948242,33.676597595214844
930,4.93548,i08_19_2.bmp,30.014829635620117,30.661083221435547
931,4.6875,i08_19_3.bmp,27.023681640625,27.643714904785156
932,4.03226,i08_19_4.bmp,23.993816375732422,24.602651596069336
933,3.59375,i08_19_5.bmp,20.99592399597168,21.551403045654297
934,5.87097,i08_20_1.bmp,33.00944900512695,32.90849685668945
935,5.96774,i08_20_2.bmp,30.040971755981445,29.87074089050293
936,5.26667,i08_20_3.bmp,27.015827178955078,26.740848541259766
937,4.625,i08_20_4.bmp,23.91582489013672,23.59012794494629
938,3.8125,i08_20_5.bmp,21.030847549438477,20.639236450195312
939,5.6875,i08_21_1.bmp,32.996097564697266,32.824188232421875
940,4.93548,i08_21_2.bmp,29.945165634155273,29.744970321655273
941,4.29032,i08_21_3.bmp,26.952686309814453,26.713407516479492
942,3.80645,i08_21_4.bmp,24.009931564331055,23.772716522216797
943,2.67742,i08_21_5.bmp,21.046222686767578,20.822853088378906
944,5.6129,i08_22_1.bmp,33.044742584228516,32.900665283203125
945,5.45161,i08_22_2.bmp,30.088485717773438,30.102924346923828
946,4.16129,i08_22_3.bmp,27.065776824951172,27.393375396728516
947,3.0625,i08_22_4.bmp,24.004823684692383,24.68852996826172
948,2.375,i08_22_5.bmp,21.220857620239258,22.271305084228516
949,6.03226,i08_23_1.bmp,33.02869415283203,32.61407470703125
950,6.16129,i08_23_2.bmp,28.040847778320312,27.57319450378418
951,5.67742,i08_23_3.bmp,24.9189453125,24.444061279296875
952,5.5,i08_23_4.bmp,23.023258209228516,22.524900436401367
953,5.4375,i08_23_5.bmp,20.90082550048828,20.41050148010254
954,5.93548,i08_24_1.bmp,32.993621826171875,32.693382263183594
955,5.78125,i08_24_2.bmp,30.061080932617188,29.668094635009766
956,5.29032,i08_24_3.bmp,27.05746841430664,26.660377502441406
957,3.96774,i08_24_4.bmp,24.072778701782227,23.744630813598633
958,2.625,i08_24_5.bmp,21.014854431152344,20.7490234375
959,5.36364,i09_01_1.bmp,33.07186508178711,33.094383239746094
960,5.0,i09_01_2.bmp,30.072736740112305,30.064918518066406
961,4.54545,i09_01_3.bmp,26.990909576416016,27.002071380615234
962,4.03226,i09_01_4.bmp,24.00377655029297,24.057558059692383
963,3.63636,i09_01_5.bmp,20.99585723876953,21.063064575195312
964,5.87879,i09_02_1.bmp,33.26194763183594,33.296875
965,6.0303,i09_02_2.bmp,30.233736038208008,30.25091552734375
966,5.5625,i09_02_3.bmp,27.183433532714844,27.20940399169922
967,4.875,i09_02_4.bmp,24.170093536376953,24.214933395385742
968,4.54545,i09_02_5.bmp,21.16257095336914,21.27170181274414
969,4.60606,i09_03_1.bmp,33.067623138427734,33.077720642089844
970,4.09375,i09_03_2.bmp,30.068748474121094,30.12381362915039
971,3.69697,i09_03_3.bmp,27.027782440185547,27.011205673217773
972,3.25,i09_03_4.bmp,24.011411666870117,24.01935577392578
973,2.87879,i09_03_5.bmp,20.999135971069336,21.06036376953125
974,5.74194,i09_04_1.bmp,32.84347152709961,29.65234375
975,5.59375,i09_04_2.bmp,29.95896339416504,26.851009368896484
976,5.3871,i09_04_3.bmp,26.980728149414062,24.049285888671875
977,4.67742,i09_04_4.bmp,24.02529525756836,21.459171295166016
978,4.27273,i09_04_5.bmp,21.207447052001953,19.11759376525879
979,5.93548,i09_05_1.bmp,33.00246810913086,33.01700210571289
980,5.5,i09_05_2.bmp,30.000404357910156,30.018779754638672
981,4.96875,i09_05_3.bmp,24.999164581298828,25.038175582885742
982,4.09091,i09_05_4.bmp,19.99247932434082,20.085487365722656
983,3.59375,i09_05_5.bmp,15.044975280761719,15.243879318237305
984,5.21875,i09_06_1.bmp,33.01604461669922,32.390106201171875
985,4.3125,i09_06_2.bmp,29.83167266845703,29.048969268798828
986,4.16129,i09_06_3.bmp,26.90077781677246,26.284774780273438
987,3.8125,i09_06_4.bmp,23.868619918823242,23.34331703186035
988,3.34375,i09_06_5.bmp,20.865724563598633,20.265899658203125
989,4.87879,i09_07_1.bmp,33.43317794799805,33.418907165527344
990,4.75,i09_07_2.bmp,30.264738082885742,30.387805938720703
991,4.12903,i09_07_3.bmp,27.65628433227539,27.041112899780273
992,3.66667,i09_07_4.bmp,24.281314849853516,23.881423950195312
993,2.70968,i09_07_5.bmp,21.593585968017578,20.79095458984375
994,5.875,i09_08_1.bmp,37.985557556152344,34.99477005004883
995,5.24242,i09_08_2.bmp,33.060115814208984,30.094348907470703
996,4.34375,i09_08_3.bmp,28.836421966552734,25.86259651184082
997,3.48485,i09_08_4.bmp,25.478416442871094,23.014633178710938
998,2.375,i09_08_5.bmp,22.6468448638916,20.6452579498291
999,6.54545,i09_09_1.bmp,36.348052978515625,34.41860580444336
1000,6.09091,i09_09_2.bmp,34.260986328125,32.083003997802734
1001,5.15152,i09_09_3.bmp,31.21176528930664,28.77130889892578
1002,3.90625,i09_09_4.bmp,27.792221069335938,24.917800903320312
1003,2.51515,i09_09_5.bmp,23.161890029907227,21.43895721435547
1004,6.0,i09_10_1.bmp,36.04094696044922,33.283660888671875
1005,5.65625,i09_10_2.bmp,33.58561706542969,30.561050415039062
1006,4.90625,i09_10_3.bmp,30.24019432067871,27.50271224975586
1007,3.19355,i09_10_4.bmp,26.188514709472656,24.227067947387695
1008,2.34375,i09_10_5.bmp,23.35157585144043,21.69153594970703
1009,5.90625,i09_11_1.bmp,32.99439239501953,30.432483673095703
1010,5.15625,i09_11_2.bmp,30.080341339111328,27.20749282836914
1011,3.96875,i09_11_3.bmp,27.093788146972656,24.404682159423828
1012,2.40625,i09_11_4.bmp,23.982101440429688,21.765155792236328
1013,0.87879,i09_11_5.bmp,21.00343894958496,18.638879776000977
1014,6.06061,i09_12_1.bmp,34.13484191894531,41.20634460449219
1015,5.90625,i09_12_2.bmp,31.451406478881836,38.613182067871094
1016,4.90625,i09_12_3.bmp,26.706050872802734,23.397987365722656
1017,2.96875,i09_12_4.bmp,23.918533325195312,20.534765243530273
1018,2.84375,i09_12_5.bmp,21.107912063598633,17.884172439575195
1019,4.51515,i09_13_1.bmp,32.649932861328125,32.662052154541016
1020,3.77419,i09_13_2.bmp,30.045995712280273,29.149322509765625
1021,3.33333,i09_13_3.bmp,26.881248474121094,25.301122665405273
1022,2.81818,i09_13_4.bmp,24.31562614440918,23.17354393005371
1023,2.87879,i09_13_5.bmp,20.750274658203125,20.42331314086914
1024,5.84375,i09_14_1.bmp,32.867958068847656,27.92034912109375
1025,5.48485,i09_14_2.bmp,31.028728485107422,26.365646362304688
1026,6.28125,i09_14_3.bmp,27.66868782043457,23.553272247314453
1027,4.4375,i09_14_4.bmp,26.318714141845703,22.208972930908203
1028,3.3125,i09_14_5.bmp,24.43893051147461,20.263643264770508
1029,2.90909,i09_15_1.bmp,25.459896087646484,20.90839195251465
1030,3.06061,i09_15_2.bmp,24.995868682861328,20.015867233276367
1031,3.25,i09_15_3.bmp,24.741172790527344,19.338096618652344
1032,3.59375,i09_15_4.bmp,24.31830406188965,17.687992095947266
1033,5.84848,i09_15_5.bmp,24.8385009765625,17.121204376220703
1034,6.06061,i09_16_1.bmp,32.57817077636719,32.5809326171875
1035,6.30303,i09_16_2.bmp,28.1375789642334,28.161376953125
1036,5.75,i09_16_3.bmp,22.124439239501953,22.141599655151367
1037,5.90323,i09_16_4.bmp,18.60723876953125,18.656360626220703
1038,4.66667,i09_16_5.bmp,16.166894912719727,16.23297691345215
1039,5.8125,i09_17_1.bmp,34.41981506347656,32.875850677490234
1040,6.78788,i09_17_2.bmp,28.580825805664062,27.26352310180664
1041,4.78125,i09_17_3.bmp,26.46091079711914,24.919353485107422
1042,6.36364,i09_17_4.bmp,22.050769805908203,20.991230010986328
1043,3.60606,i09_17_5.bmp,20.443477630615234,18.895776748657227
1044,4.81818,i09_18_1.bmp,32.99835968017578,31.14230728149414
1045,4.30303,i09_18_2.bmp,30.003009796142578,28.24313735961914
1046,4.06452,i09_18_3.bmp,26.99332046508789,25.368242263793945
1047,3.3125,i09_18_4.bmp,24.00615692138672,22.55158233642578
1048,3.15625,i09_18_5.bmp,20.993228912353516,19.12702178955078
1049,5.5,i09_19_1.bmp,33.00772476196289,32.81062316894531
1050,4.67742,i09_19_2.bmp,30.00581932067871,29.81873321533203
1051,4.51613,i09_19_3.bmp,27.021808624267578,26.889484405517578
1052,4.0625,i09_19_4.bmp,23.99509048461914,24.023822784423828
1053,3.48485,i09_19_5.bmp,20.995513916015625,21.08536148071289
1054,5.8125,i09_20_1.bmp,33.030799865722656,31.159334182739258
1055,5.66667,i09_20_2.bmp,30.005741119384766,27.448776245117188
1056,4.5,i09_20_3.bmp,26.909635543823242,24.033206939697266
1057,3.90909,i09_20_4.bmp,23.99152374267578,21.32988929748535
1058,2.90909,i09_20_5.bmp,21.016529083251953,18.534523010253906
1059,5.27273,i09_21_1.bmp,33.032615661621094,31.53290557861328
1060,4.8125,i09_21_2.bmp,30.014022827148438,28.491657257080078
1061,4.25,i09_21_3.bmp,26.95380401611328,25.62574577331543
1062,3.5,i09_21_4.bmp,23.998310089111328,23.010303497314453
1063,2.16129,i09_21_5.bmp,20.989883422851562,19.773681640625
1064,5.71875,i09_22_1.bmp,32.955352783203125,30.707927703857422
1065,5.78788,i09_22_2.bmp,30.034677505493164,28.08405876159668
1066,5.5,i09_22_3.bmp,26.94428253173828,25.063831329345703
1067,4.09375,i09_22_4.bmp,23.800559997558594,21.80791664123535
1068,2.71875,i09_22_5.bmp,20.897445678710938,19.89349937438965
1069,6.25,i09_23_1.bmp,32.938289642333984,29.207508087158203
1070,6.28125,i09_23_2.bmp,27.866260528564453,24.19280242919922
1071,6.0303,i09_23_3.bmp,24.857563018798828,21.216957092285156
1072,4.8125,i09_23_4.bmp,22.972633361816406,19.82551383972168
1073,2.875,i09_23_5.bmp,20.88449478149414,18.105819702148438
1074,5.75,i09_24_1.bmp,32.92852020263672,29.59288787841797
1075,5.09375,i09_24_2.bmp,30.006378173828125,26.571237564086914
1076,3.75,i09_24_3.bmp,26.99657440185547,23.73615264892578
1077,2.0303,i09_24_4.bmp,24.07919692993164,22.086177825927734
1078,0.24242,i09_24_5.bmp,21.033954620361328,19.235206604003906
1079,5.71795,i10_01_1.bmp,33.10315704345703,33.111961364746094
1080,5.43243,i10_01_2.bmp,30.105255126953125,30.125532150268555
1081,4.74359,i10_01_3.bmp,27.030136108398438,27.072431564331055
1082,4.53846,i10_01_4.bmp,24.051971435546875,24.035329818725586
1083,3.81579,i10_01_5.bmp,21.033227920532227,21.088520050048828
1084,6.05405,i10_02_1.bmp,33.279151916503906,33.27806091308594
1085,5.83784,i10_02_2.bmp,30.277606964111328,30.30057716369629
1086,5.76923,i10_02_3.bmp,27.179107666015625,27.197467803955078
1087,5.52632,i10_02_4.bmp,24.2099552154541,24.205657958984375
1088,4.72973,i10_02_5.bmp,21.195205688476562,21.223495483398438
1089,5.05405,i10_03_1.bmp,33.10761260986328,33.03716278076172
1090,4.36111,i10_03_2.bmp,30.0920467376709,30.108642578125
1091,4.02564,i10_03_3.bmp,27.047672271728516,27.108943939208984
1092,3.30769,i10_03_4.bmp,24.032329559326172,24.096675872802734
1093,2.92308,i10_03_5.bmp,21.032413482666016,21.07093620300293
1094,6.07692,i10_04_1.bmp,32.823265075683594,28.941085815429688
1095,5.11111,i10_04_2.bmp,30.295284271240234,26.401798248291016
1096,5.15789,i10_04_3.bmp,27.370697021484375,23.47260284423828
1097,4.76923,i10_04_4.bmp,24.393848419189453,20.668170928955078
1098,4.23077,i10_04_5.bmp,21.501981735229492,18.182918548583984
1099,6.05128,i10_05_1.bmp,33.03139114379883,33.022377014160156
1100,5.79487,i10_05_2.bmp,30.030261993408203,30.024049758911133
1101,5.17949,i10_05_3.bmp,25.035343170166016,25.0455322265625
1102,4.39474,i10_05_4.bmp,20.019821166992188,20.089271545410156
1103,3.34211,i10_05_5.bmp,14.981204986572266,15.149394989013672
1104,5.15789,i10_06_1.bmp,33.48761749267578,33.03370666503906
1105,4.64865,i10_06_2.bmp,30.059778213500977,29.459152221679688
1106,4.57895,i10_06_3.bmp,27.05486297607422,26.40079116821289
1107,3.84211,i10_06_4.bmp,24.044246673583984,23.412324905395508
1108,3.40541,i10_06_5.bmp,21.093433380126953,20.822532653808594
1109,5.54054,i10_07_1.bmp,33.23857116699219,33.27520751953125
1110,5.02564,i10_07_2.bmp,30.263517379760742,30.286035537719727
1111,4.46154,i10_07_3.bmp,27.2873592376709,27.33758544921875
1112,4.0,i10_07_4.bmp,24.103744506835938,24.120304107666016
1113,3.05263,i10_07_5.bmp,21.317243576049805,20.659839630126953
1114,5.97368,i10_08_1.bmp,38.536624908447266,35.160526275634766
1115,5.30769,i10_08_2.bmp,33.65400314331055,30.299423217773438
1116,4.35135,i10_08_3.bmp,29.527347564697266,26.05470848083496
1117,3.5,i10_08_4.bmp,26.433883666992188,22.845876693725586
1118,2.78947,i10_08_5.bmp,23.930280685424805,20.949478149414062
1119,5.97436,i10_09_1.bmp,36.254600524902344,34.21199417114258
1120,5.69231,i10_09_2.bmp,34.16157913208008,31.758432388305664
1121,5.17949,i10_09_3.bmp,30.970733642578125,28.25135040283203
1122,3.81579,i10_09_4.bmp,27.36577606201172,24.741214752197266
1123,2.28205,i10_09_5.bmp,23.276935577392578,21.580101013183594
1124,5.86842,i10_10_1.bmp,36.25202941894531,33.08445739746094
1125,5.81579,i10_10_2.bmp,33.957725524902344,30.489784240722656
1126,5.20513,i10_10_3.bmp,30.589067459106445,27.14236068725586
1127,3.64103,i10_10_4.bmp,26.56998634338379,23.856142044067383
1128,2.4359,i10_10_5.bmp,23.722341537475586,21.271875381469727
1129,5.15385,i10_11_1.bmp,32.992671966552734,30.08032989501953
1130,4.46154,i10_11_2.bmp,30.012126922607422,26.402202606201172
1131,3.61538,i10_11_3.bmp,27.083330154418945,23.623672485351562
1132,2.18421,i10_11_4.bmp,23.95817756652832,20.447673797607422
1133,1.23684,i10_11_5.bmp,20.992963790893555,18.116430282592773
1134,4.76923,i10_12_1.bmp,34.313636779785156,26.6604061126709
1135,5.84211,i10_12_2.bmp,31.41315460205078,30.608943939208984
1136,4.92308,i10_12_3.bmp,26.957796096801758,24.76287078857422
1137,4.05263,i10_12_4.bmp,23.795654296875,21.39369010925293
1138,2.68421,i10_12_5.bmp,20.83193588256836,17.438066482543945
1139,5.78947,i10_13_1.bmp,32.7649040222168,38.30470657348633
1140,3.92105,i10_13_2.bmp,30.033519744873047,29.01007080078125
1141,3.42105,i10_13_3.bmp,27.13629150390625,27.24188232421875
1142,2.68421,i10_13_4.bmp,24.310415267944336,23.801490783691406
1143,2.89744,i10_13_5.bmp,20.249269485473633,19.521156311035156
1144,5.82051,i10_14_1.bmp,32.92547607421875,25.836627960205078
